transaction_id,timestamp,system_type,amount,status
2421,2025-01-05 23:46:58,ATM,2509.34,SUCCESS
2422,2025-01-16 16:37:26,Web,4400.78,SUCCESS
2423,2025-01-28 13:03:51,Web,1133.42,FAILED
2424,2025-01-22 03:37:36,ATM,758.31,SUCCESS
2425,2025-01-04 01:43:37,ATM,2785.54,SUCCESS
2426,2025-01-20 16:38:30,ATM,4266.72,SUCCESS
2427,2025-01-17 17:06:37,Web,3161.34,SUCCESS
2428,2025-01-03 06:05:34,Mobile,2169.6,SUCCESS
2429,2025-01-26 00:35:22,Sensor,114.56,SUCCESS
2430,2025-01-18 02:56:18,Web,,SUCCESS
2431,2025-01-26 08:24:02,Sensor,1267.36,SUCCESS
2432,2025-01-20 20:07:08,Mobile,1854.53,SUCCESS
2433,2025-01-07 07:13:27,Mobile,887.93,SUCCESS
2434,2025-01-06 22:23:47,Sensor,3924.52,SUCCESS
2435,2025-01-27 05:02:19,Sensor,1623.92,SUCCESS
2436,2025-01-01 18:33:23,Sensor,555.03,SUCCESS
2437,2025-01-11 05:03:32,ATM,357.82,SUCCESS
2438,2025-01-24 21:24:11,Web,1050.09,SUCCESS
2439,2025-01-11 11:09:14,Web,3641.93,SUCCESS
2440,2025-01-10 10:07:11,Web,1511.76,SUCCESS
2441,2025-01-11 00:54:03,Sensor,845.1,SUCCESS
2442,2025-01-11 22:52:52,ATM,2397.24,SUCCESS
2443,2025-01-29 09:23:31,Mobile,381.45,SUCCESS
2444,2025-01-12 11:24:43,Mobile,3792.83,SUCCESS
2445,2025-01-06 02:40:35,Web,508.95,SUCCESS
2446,2025-01-30 23:21:13,Mobile,1874.38,SUCCESS
2447,2025-01-29 12:32:28,Mobile,2378.7,SUCCESS
2448,2025-01-09 16:06:30,ATM,2791.57,SUCCESS
2449,2025-01-21 16:11:40,Mobile,1395.69,SUCCESS
2450,2025-01-09 04:29:23,Mobile,2072.94,SUCCESS
2451,2025-01-30 18:34:36,Web,1802.94,SUCCESS
2452,2025-01-19 08:14:04,Sensor,4695.05,SUCCESS
2453,2025-01-14 14:42:23,ATM,2710.03,SUCCESS
2454,2025-01-30 16:45:23,Web,494.57,SUCCESS
2455,2025-01-27 05:55:08,Sensor,4762.27,SUCCESS
2456,2025-01-22 22:46:59,Web,4889.89,SUCCESS
2457,2025-01-10 07:15:51,ATM,2343.05,SUCCESS
2458,2025-01-11 04:10:50,Web,745.18,SUCCESS
2459,2025-01-29 13:54:55,Mobile,2859.46,SUCCESS
2460,2025-01-11 02:02:36,Sensor,2288.38,SUCCESS
2461,2025-01-24 16:22:50,Web,3508.71,FAILED
2462,2025-01-13 07:35:26,Sensor,3194.94,SUCCESS
2463,2025-01-14 10:16:44,Mobile,2447.48,SUCCESS
2464,2025-01-14 22:45:21,ATM,1447.86,SUCCESS
2465,2025-01-04 14:43:40,Mobile,3467.53,SUCCESS
2466,2025-01-17 11:42:49,Mobile,1841.68,SUCCESS
2467,2025-01-14 16:56:21,Mobile,3128.7,SUCCESS
2468,2025-01-09 16:52:46,Mobile,246.9,SUCCESS
2469,2025-01-01 17:06:53,Web,3762.3,SUCCESS
2470,2025-01-22 19:01:07,Sensor,325.69,SUCCESS
2471,2025-01-29 20:48:47,Mobile,71.24,SUCCESS
2472,2025-01-29 15:23:10,Mobile,1981.23,SUCCESS
2473,2025-01-15 09:51:11,Web,4301.42,SUCCESS
2474,2025-01-19 22:52:25,Web,4598.06,SUCCESS
2475,2025-01-10 11:27:21,Sensor,1084.28,SUCCESS
2476,2025-01-11 17:43:38,ATM,4214.05,SUCCESS
2477,2025-01-17 20:34:12,Sensor,3996.05,SUCCESS
2478,2025-01-01 23:06:44,Web,4989.68,SUCCESS
2479,2025-01-03 21:51:52,Mobile,3052.36,SUCCESS
2480,2025-01-22 11:27:19,Mobile,2629.75,SUCCESS
2481,2025-01-24 12:32:37,Mobile,4904.48,SUCCESS
2482,2025-01-19 14:25:04,Web,3947.52,SUCCESS
2483,2025-01-04 07:56:35,Mobile,800.39,SUCCESS
2484,2025-01-17 07:43:21,ATM,4991.18,SUCCESS
2485,2025-01-10 02:28:14,Mobile,4584.47,SUCCESS
2486,2025-01-06 03:03:37,ATM,1531.46,SUCCESS
2487,2025-01-26 18:36:54,Sensor,3235.1,SUCCESS
2488,2025-01-22 05:35:57,Web,1861.83,SUCCESS
2489,2025-01-24 03:34:53,Sensor,487.18,SUCCESS
2490,2025-01-28 10:36:38,Mobile,2678.87,SUCCESS
2491,2025-01-30 22:34:06,ATM,4477.11,SUCCESS
2492,2025-01-11 23:48:15,ATM,2006.37,SUCCESS
2493,2025-01-28 04:39:54,Mobile,4897.05,SUCCESS
2494,2025-01-12 08:35:03,Sensor,770.23,SUCCESS
2495,2025-01-30 05:50:08,ATM,4254.94,SUCCESS
2496,2025-01-04 14:09:45,Web,818.62,SUCCESS
2497,2025-01-17 04:42:11,Mobile,350.65,SUCCESS
2498,2025-01-09 12:00:17,Web,1463.02,SUCCESS
2499,2025-01-02 18:26:58,Web,782.01,SUCCESS
2500,2025-01-01 05:42:12,ATM,1155.0,FAILED
2501,2025-01-15 23:34:49,Web,455.81,SUCCESS
2502,2025-01-02 14:26:04,Mobile,3111.57,SUCCESS
2503,2025-01-20 14:46:30,ATM,1243.21,SUCCESS
2504,2025-01-21 13:16:05,Web,1906.6,SUCCESS
2505,2025-01-04 15:23:59,Web,200.58,SUCCESS
2506,2025-01-22 23:58:56,ATM,3816.37,SUCCESS
2507,2025-01-25 01:38:54,Mobile,4704.02,SUCCESS
2508,2025-01-03 20:31:49,ATM,3512.77,SUCCESS
2509,2025-01-23 04:39:27,ATM,2875.82,SUCCESS
2510,2025-01-03 12:58:21,ATM,3154.14,SUCCESS
2511,2025-01-04 00:32:37,Mobile,3556.02,SUCCESS
2512,2025-01-21 00:48:32,Sensor,439.02,SUCCESS
2513,2025-01-24 02:11:27,Web,373.76,FAILED
2514,2025-01-09 04:14:08,Sensor,4553.98,SUCCESS
2515,2025-01-03 04:24:22,Sensor,3895.63,SUCCESS
2516,2025-01-26 19:11:17,Mobile,3406.0,SUCCESS
2517,2025-01-06 02:26:25,Sensor,,SUCCESS
2518,2025-01-17 12:01:59,Sensor,2791.95,SUCCESS
2519,2025-01-18 02:10:36,Web,4281.97,SUCCESS
2520,2025-01-21 00:38:24,ATM,4457.43,FAILED
2521,2025-01-13 14:12:07,ATM,378.31,SUCCESS
2522,2025-01-02 05:17:27,Web,4843.74,SUCCESS
2523,2025-01-11 08:50:58,ATM,1524.74,SUCCESS
2524,2025-01-20 16:49:21,ATM,3244.03,SUCCESS
2525,2025-01-13 02:21:28,ATM,4302.75,SUCCESS
2526,2025-01-08 21:52:26,Sensor,4462.14,SUCCESS
2527,2025-01-30 04:19:28,Web,3822.86,SUCCESS
2528,2025-01-09 03:36:58,Mobile,3807.8,SUCCESS
2529,2025-01-05 17:36:53,ATM,1744.18,FAILED
2530,2025-01-07 11:51:50,ATM,2932.16,SUCCESS
2531,2025-01-29 22:29:52,Sensor,2821.07,SUCCESS
2532,2025-01-11 12:06:39,ATM,2299.33,SUCCESS
2533,2025-01-26 16:23:32,ATM,1516.82,SUCCESS
2534,2025-01-25 01:09:35,Sensor,166.04,SUCCESS
2535,2025-01-22 18:12:48,Sensor,3118.72,SUCCESS
2536,2025-01-04 01:37:36,Mobile,132.11,SUCCESS
2537,2025-01-18 08:12:52,Sensor,4023.55,SUCCESS
2538,2025-01-13 08:26:12,Web,353.59,SUCCESS
2539,2025-01-18 06:54:56,Web,3411.4,SUCCESS
2540,2025-01-02 18:01:50,Sensor,1788.4,SUCCESS
2541,2025-01-18 20:51:28,Mobile,1701.32,SUCCESS
2542,2025-01-09 08:56:01,Sensor,4529.22,SUCCESS
2543,2025-01-23 04:16:37,Sensor,19.61,SUCCESS
2544,2025-01-20 23:11:40,Mobile,749.32,SUCCESS
2545,2025-01-05 22:34:22,Web,691.11,SUCCESS
2546,2025-01-08 16:23:21,Sensor,429.54,SUCCESS
2547,2025-01-14 06:51:59,Web,1681.57,SUCCESS
2548,2025-01-15 16:50:21,Web,2957.37,SUCCESS
2549,2025-01-20 16:47:35,Web,4970.62,SUCCESS
2550,2025-01-17 07:23:32,Mobile,1897.84,SUCCESS
2551,2025-01-01 12:48:28,ATM,65.24,SUCCESS
2552,2025-01-28 00:16:26,ATM,2422.16,SUCCESS
2553,2025-01-26 18:14:01,ATM,640.63,SUCCESS
2554,2025-01-30 21:49:56,Mobile,3005.63,SUCCESS
2555,2025-01-17 21:00:07,Web,1595.58,SUCCESS
2556,2025-01-23 01:43:43,Web,957.99,SUCCESS
2557,2025-01-19 21:45:57,Sensor,4741.05,SUCCESS
2558,2025-01-03 23:14:55,Web,4416.14,SUCCESS
2559,2025-01-18 09:22:39,Sensor,2550.77,SUCCESS
2560,2025-01-10 11:24:04,Mobile,2591.32,SUCCESS
2561,2025-01-13 15:17:27,Web,2124.43,SUCCESS
2562,2025-01-05 20:11:15,Web,4306.01,SUCCESS
2563,2025-01-07 23:53:39,Mobile,4923.48,SUCCESS
2564,2025-01-27 13:25:24,Mobile,4954.75,FAILED
2565,2025-01-22 14:15:14,ATM,2756.21,SUCCESS
2566,2025-01-01 02:14:38,Sensor,3785.51,SUCCESS
2567,2025-01-06 12:59:51,ATM,3903.78,SUCCESS
2568,2025-01-09 04:35:00,Mobile,909.37,SUCCESS
2569,2025-01-05 20:41:16,Mobile,2867.28,SUCCESS
2570,2025-01-12 16:09:37,ATM,3246.93,SUCCESS
2571,2025-01-25 00:48:23,Web,3075.06,SUCCESS
2572,2025-01-19 04:11:52,Mobile,923.93,SUCCESS
2573,2025-01-07 22:45:32,Sensor,1745.34,SUCCESS
2574,2025-01-21 17:43:08,Web,4083.79,SUCCESS
2575,2025-01-16 00:50:13,ATM,4246.11,SUCCESS
2576,2025-01-03 11:25:42,Sensor,1867.33,SUCCESS
2577,2025-01-26 00:59:27,Mobile,4659.81,SUCCESS
2578,2025-01-24 12:50:47,Mobile,2624.02,SUCCESS
2579,2025-01-11 22:08:25,Web,2802.11,SUCCESS
2580,2025-01-25 10:54:11,Web,1743.48,SUCCESS
2581,2025-01-19 23:07:52,Sensor,4654.35,SUCCESS
2582,2025-01-25 00:52:05,Sensor,1773.38,SUCCESS
2583,2025-01-16 17:30:42,Web,1899.28,SUCCESS
2584,2025-01-08 13:57:05,Sensor,605.39,SUCCESS
2585,2025-01-03 19:00:03,Web,2716.95,SUCCESS
2586,2025-01-23 23:28:14,Mobile,189.8,SUCCESS
2587,2025-01-03 23:21:11,Sensor,2374.8,SUCCESS
2588,2025-01-24 10:40:52,Sensor,332.1,SUCCESS
2589,2025-01-23 12:14:06,Web,729.78,SUCCESS
2590,2025-01-23 00:23:48,Mobile,3675.56,SUCCESS
2591,2025-01-04 22:23:42,Sensor,2453.53,SUCCESS
2592,2025-01-15 20:10:23,Sensor,1359.06,SUCCESS
2593,2025-01-03 03:21:55,Web,4415.27,SUCCESS
2594,2025-01-04 07:16:28,ATM,123.01,SUCCESS
2595,2025-01-17 18:34:14,Mobile,1198.34,SUCCESS
2596,2025-01-03 10:39:32,Sensor,2731.5,SUCCESS
2597,2025-01-06 12:13:39,ATM,398.78,FAILED
2598,2025-01-19 19:47:20,Sensor,3550.85,SUCCESS
2599,2025-01-10 05:32:50,Sensor,2079.53,SUCCESS
2600,2025-01-02 17:07:40,Mobile,346.21,SUCCESS
2601,2025-01-21 05:14:38,Web,1002.72,SUCCESS
2602,2025-01-11 13:54:56,Sensor,4573.52,SUCCESS
2603,2025-01-22 10:56:44,ATM,311.04,SUCCESS
2604,2025-01-29 08:46:29,Web,1445.24,SUCCESS
2605,2025-01-21 15:28:28,Mobile,3649.43,SUCCESS
2606,2025-01-24 19:40:32,Mobile,425.87,SUCCESS
2607,2025-01-13 00:14:56,Sensor,220.39,SUCCESS
2608,2025-01-05 17:53:22,Mobile,1850.61,SUCCESS
2609,2025-01-02 08:44:08,ATM,3388.18,SUCCESS
2610,2025-01-26 16:40:08,Web,61.85,SUCCESS
2611,2025-01-16 10:54:31,Sensor,489.31,SUCCESS
2612,2025-01-13 06:39:40,Mobile,2106.06,SUCCESS
2613,2025-01-06 22:17:53,Sensor,3594.41,SUCCESS
2614,2025-01-02 18:07:42,ATM,1151.41,SUCCESS
2615,2025-01-19 23:56:36,ATM,3181.93,SUCCESS
2616,2025-01-26 14:55:34,Sensor,2249.08,SUCCESS
2617,2025-01-28 23:44:59,Sensor,1889.76,FAILED
2618,2025-01-30 08:03:45,Web,784.96,SUCCESS
2619,2025-01-01 00:33:15,Mobile,2356.64,SUCCESS
2620,2025-01-28 22:49:27,Web,4151.67,SUCCESS
2621,2025-01-24 08:32:23,ATM,2607.84,SUCCESS
2622,2025-01-05 19:48:44,ATM,4810.68,SUCCESS
2623,2025-01-09 02:26:14,Mobile,3815.58,SUCCESS
2624,2025-01-20 11:01:57,ATM,4022.74,SUCCESS
2625,2025-01-15 03:36:25,Sensor,612.59,SUCCESS
2626,2025-01-27 05:33:29,Sensor,1065.87,SUCCESS
2627,2025-01-29 11:25:10,Mobile,2057.77,SUCCESS
2628,2025-01-03 15:02:38,ATM,1247.9,SUCCESS
2629,2025-01-12 00:35:16,Web,2730.19,SUCCESS
2630,2025-01-08 04:41:44,Mobile,763.13,SUCCESS
2631,2025-01-15 18:42:30,ATM,2530.32,SUCCESS
2632,2025-01-25 02:59:26,Mobile,3473.65,SUCCESS
2633,2025-01-21 13:10:26,Web,2505.41,SUCCESS
2634,2025-01-25 20:59:22,Web,693.52,SUCCESS
2635,2025-01-10 16:19:48,Sensor,2284.72,SUCCESS
2636,2025-01-27 22:39:19,Web,1895.87,SUCCESS
2637,2025-01-04 14:56:24,Mobile,3722.49,SUCCESS
2638,2025-01-08 19:35:49,Mobile,3811.24,SUCCESS
2639,2025-01-16 21:50:51,ATM,3257.98,SUCCESS
2640,2025-01-01 22:57:20,Mobile,2079.7,FAILED
2641,2025-01-28 19:10:40,ATM,2434.79,SUCCESS
2642,2025-01-26 22:33:19,Web,4537.02,SUCCESS
2643,2025-01-01 15:24:35,Sensor,2420.32,SUCCESS
2644,2025-01-22 20:30:49,ATM,1292.35,SUCCESS
2645,2025-01-09 13:39:00,Web,4796.46,SUCCESS
2646,2025-01-24 16:18:05,ATM,3383.0,SUCCESS
2647,2025-01-28 00:42:52,Mobile,4470.71,SUCCESS
2648,2025-01-10 18:28:24,Web,1108.02,SUCCESS
2649,2025-01-15 04:01:09,Mobile,3251.17,SUCCESS
2650,2025-01-03 19:29:49,Mobile,4676.18,SUCCESS
2651,2025-01-15 05:58:31,Web,4626.03,SUCCESS
2652,2025-01-04 15:26:20,Mobile,3276.63,SUCCESS
2653,2025-01-11 19:19:44,ATM,3965.13,SUCCESS
2654,2025-01-01 12:49:27,ATM,1279.88,SUCCESS
2655,2025-01-27 16:38:26,ATM,3642.99,SUCCESS
2656,2025-01-05 11:22:40,Web,1624.17,SUCCESS
2657,2025-01-20 14:20:28,ATM,4491.78,SUCCESS
2658,2025-01-04 03:29:42,Mobile,1966.69,SUCCESS
2659,2025-01-11 04:44:08,Sensor,4733.64,SUCCESS
2660,2025-01-05 13:28:32,Sensor,3909.09,SUCCESS
2661,2025-01-01 21:32:43,Sensor,4720.74,SUCCESS
2662,2025-01-05 21:45:18,Mobile,807.16,SUCCESS
2663,2025-01-01 20:58:09,Mobile,4959.87,SUCCESS
2664,2025-01-08 12:46:05,Sensor,2091.75,FAILED
2665,2025-01-15 03:54:55,Sensor,4938.97,SUCCESS
2666,2025-01-21 12:20:39,Mobile,4287.48,SUCCESS
2667,2025-01-15 08:01:50,Web,3393.37,SUCCESS
2668,2025-01-27 14:38:10,Sensor,275.52,SUCCESS
2669,2025-01-28 13:07:33,ATM,2247.42,SUCCESS
2670,2025-01-17 21:57:00,Sensor,1901.48,SUCCESS
2671,2025-01-01 10:46:55,Mobile,3893.99,SUCCESS
2672,2025-01-28 14:09:52,ATM,1664.61,SUCCESS
2673,2025-01-01 04:06:05,Web,2359.54,SUCCESS
2674,2025-01-23 16:04:16,Web,1764.38,SUCCESS
2675,2025-01-02 12:06:29,Web,4122.98,SUCCESS
2676,2025-01-14 08:11:07,Mobile,3797.12,SUCCESS
2677,2025-01-28 19:52:32,Web,1680.94,SUCCESS
2678,2025-01-14 09:33:27,Web,69.55,SUCCESS
2679,2025-01-25 08:40:50,ATM,1708.77,SUCCESS
2680,2025-01-21 20:56:50,Sensor,2383.3,SUCCESS
2681,2025-01-14 18:29:14,ATM,4934.06,SUCCESS
2682,2025-01-19 13:47:44,ATM,2057.68,SUCCESS
2683,2025-01-03 05:06:33,Web,3631.15,SUCCESS
2684,2025-01-15 03:34:42,Web,4646.12,SUCCESS
2685,2025-01-15 18:09:57,Web,253.6,SUCCESS
2686,2025-01-16 02:54:09,ATM,3330.03,SUCCESS
2687,2025-01-06 19:01:20,Sensor,67.04,SUCCESS
2688,2025-01-23 22:52:54,Web,2535.82,SUCCESS
2689,2025-01-27 07:50:12,Mobile,2431.15,SUCCESS
2690,2025-01-16 04:27:58,Web,1259.37,SUCCESS
2691,2025-01-02 09:57:29,ATM,2933.77,SUCCESS
2692,2025-01-06 16:38:38,Web,1411.67,SUCCESS
2693,2025-01-19 20:45:53,ATM,4491.81,SUCCESS
2694,2025-01-26 09:57:12,Web,408.2,SUCCESS
2695,2025-01-26 16:07:37,ATM,2943.56,SUCCESS
2696,2025-01-11 09:51:18,Web,2364.4,FAILED
2697,2025-01-06 20:46:26,Web,4708.75,SUCCESS
2698,2025-01-10 13:47:24,Mobile,4792.46,SUCCESS
2699,2025-01-25 15:36:58,Web,3104.6,SUCCESS
2700,2025-01-12 07:49:44,ATM,1084.13,SUCCESS
2701,2025-01-06 22:37:32,Mobile,3767.67,SUCCESS
2702,2025-01-09 13:52:18,Web,620.43,SUCCESS
2703,2025-01-19 14:44:12,Web,2679.74,SUCCESS
2704,2025-01-09 16:23:02,ATM,696.76,SUCCESS
2705,2025-01-15 10:40:08,Sensor,4122.91,SUCCESS
2706,2025-01-23 04:42:58,ATM,4011.09,SUCCESS
2707,2025-01-20 19:34:50,Web,2201.94,SUCCESS
2708,2025-01-28 20:26:26,Mobile,555.66,FAILED
2709,2025-01-23 08:22:56,Sensor,2331.37,FAILED
2710,2025-01-07 20:36:23,Web,2740.06,SUCCESS
2711,2025-01-23 10:19:03,ATM,3005.89,SUCCESS
2712,2025-01-30 12:10:08,ATM,1778.97,SUCCESS
2713,2025-01-09 00:42:11,Web,1318.73,SUCCESS
2714,2025-01-18 12:35:15,Mobile,3383.98,SUCCESS
2715,2025-01-04 04:31:23,Web,2370.7,SUCCESS
2716,2025-01-16 23:14:36,ATM,2913.07,SUCCESS
2717,2025-01-29 02:25:16,ATM,3143.37,SUCCESS
2718,2025-01-12 18:50:20,Sensor,4415.47,SUCCESS
2719,2025-01-16 12:27:20,Mobile,1872.33,SUCCESS
2720,2025-01-09 15:24:16,Web,1869.27,SUCCESS
2721,2025-01-09 08:21:05,Sensor,1439.57,SUCCESS
2722,2025-01-06 03:44:40,ATM,3364.76,SUCCESS
2723,2025-01-26 17:34:14,Sensor,1271.44,SUCCESS
2724,2025-01-02 00:06:10,Web,242.13,FAILED
2725,2025-01-10 15:31:54,ATM,4839.34,SUCCESS
2726,2025-01-19 12:05:44,Web,3424.74,SUCCESS
2727,2025-01-22 07:51:29,Web,4801.37,SUCCESS
2728,2025-01-14 20:46:57,ATM,4989.31,SUCCESS
2729,2025-01-15 23:08:33,Web,4071.81,SUCCESS
2730,2025-01-01 17:12:38,Web,83.77,SUCCESS
2731,2025-01-08 13:36:48,Sensor,3009.95,SUCCESS
2732,2025-01-01 05:16:29,ATM,2215.98,SUCCESS
2733,2025-01-14 16:02:36,ATM,2386.43,SUCCESS
2734,2025-01-24 22:51:41,Mobile,4978.98,SUCCESS
2735,2025-01-29 21:35:52,Web,1084.05,SUCCESS
2736,2025-01-19 20:55:57,Mobile,3022.03,SUCCESS
2737,2025-01-10 16:51:02,Mobile,377.43,SUCCESS
2738,2025-01-08 08:03:21,ATM,3309.99,SUCCESS
2739,2025-01-16 08:48:02,Web,3993.6,SUCCESS
2740,2025-01-29 03:23:16,Mobile,2141.57,SUCCESS
2741,2025-01-04 14:51:59,ATM,1807.4,SUCCESS
2742,2025-01-20 06:40:48,Mobile,1011.06,SUCCESS
2743,2025-01-12 23:25:03,ATM,221.97,SUCCESS
2744,2025-01-03 12:33:17,Web,4632.61,SUCCESS
2745,2025-01-22 21:44:05,Web,4334.06,SUCCESS
2746,2025-01-04 18:45:55,Mobile,2874.06,SUCCESS
2747,2025-01-05 08:30:14,Sensor,513.33,SUCCESS
2748,2025-01-23 04:34:37,Web,2767.73,SUCCESS
2749,2025-01-08 03:39:33,ATM,3329.11,SUCCESS
2750,2025-01-08 21:26:07,Sensor,1687.98,FAILED
2751,2025-01-25 07:57:43,Mobile,1472.45,SUCCESS
2752,2025-01-23 11:57:22,ATM,3165.08,SUCCESS
2753,2025-01-15 20:48:00,ATM,498.67,SUCCESS
2754,2025-01-26 21:49:47,Sensor,1137.2,SUCCESS
2755,2025-01-07 06:42:20,Web,3833.93,SUCCESS
2756,2025-01-01 00:56:10,Web,2452.58,SUCCESS
2757,2025-01-04 02:23:15,ATM,4299.28,SUCCESS
2758,2025-01-04 01:36:13,Mobile,3733.55,SUCCESS
2759,2025-01-25 08:27:30,Mobile,,SUCCESS
2760,2025-01-20 06:50:00,Sensor,2026.83,SUCCESS
2761,2025-01-26 14:04:13,Web,4243.3,SUCCESS
2762,2025-01-15 05:44:14,Mobile,846.58,SUCCESS
2763,2025-01-24 05:23:01,Sensor,4381.23,SUCCESS
2764,2025-01-29 02:13:35,Web,4458.66,SUCCESS
2765,2025-01-24 16:31:47,Mobile,1647.21,SUCCESS
2766,2025-01-07 16:41:56,Mobile,3072.53,SUCCESS
2767,2025-01-13 02:46:04,Sensor,3523.13,SUCCESS
2768,2025-01-16 01:53:51,ATM,1881.24,SUCCESS
2769,2025-01-24 23:50:44,Web,2674.58,SUCCESS
2770,2025-01-18 12:57:13,ATM,1314.7,SUCCESS
2771,2025-01-08 19:48:17,Mobile,2939.15,SUCCESS
2772,2025-01-15 04:52:43,Web,1879.1,SUCCESS
2773,2025-01-02 02:49:26,Sensor,4193.03,SUCCESS
2774,2025-01-20 20:14:19,Web,4500.28,SUCCESS
2775,2025-01-09 17:15:15,Web,1043.62,SUCCESS
2776,2025-01-22 21:47:20,ATM,4665.14,SUCCESS
2777,2025-01-06 10:28:05,ATM,3440.87,SUCCESS
2778,2025-01-01 22:12:05,ATM,3167.43,SUCCESS
2779,2025-01-24 19:49:43,Web,2137.6,SUCCESS
2780,2025-01-17 05:25:57,ATM,1794.29,SUCCESS
2781,2025-01-17 10:39:39,ATM,4742.73,SUCCESS
2782,2025-01-29 22:50:41,Mobile,567.85,SUCCESS
2783,2025-01-16 15:14:20,Sensor,1546.25,FAILED
2784,2025-01-15 09:40:59,ATM,4328.73,SUCCESS
2785,2025-01-21 03:07:21,ATM,4999.73,SUCCESS
2786,2025-01-12 07:03:12,ATM,1335.09,SUCCESS
2787,2025-01-24 03:59:44,Web,1652.77,SUCCESS
2788,2025-01-17 22:16:40,Web,124.81,SUCCESS
2789,2025-01-21 07:11:41,ATM,43.68,SUCCESS
2790,2025-01-09 16:26:02,Sensor,2412.89,SUCCESS
2791,2025-01-30 00:55:24,Web,1918.44,SUCCESS
2792,2025-01-09 05:27:47,Mobile,2918.77,SUCCESS
2793,2025-01-13 13:03:19,Sensor,1529.32,SUCCESS
2794,2025-01-08 10:32:04,Sensor,829.0,SUCCESS
2795,2025-01-09 00:10:50,Web,1366.21,SUCCESS
2796,2025-01-09 03:38:13,Web,4646.33,SUCCESS
2797,2025-01-12 15:48:03,Web,3578.22,SUCCESS
2798,2025-01-03 02:57:53,ATM,364.99,SUCCESS
2799,2025-01-23 05:20:52,Sensor,4083.69,SUCCESS
2800,2025-01-10 04:15:20,ATM,657.94,SUCCESS
2801,2025-01-13 08:39:54,ATM,2567.51,SUCCESS
2802,2025-01-23 23:52:32,ATM,13.81,SUCCESS
2803,2025-01-17 03:43:02,Mobile,3427.39,SUCCESS
2804,2025-01-30 08:23:18,Sensor,3679.25,SUCCESS
2805,2025-01-11 05:05:55,Sensor,726.46,SUCCESS
2806,2025-01-18 03:21:32,Sensor,593.95,SUCCESS
2807,2025-01-19 21:40:24,ATM,1800.61,FAILED
2808,2025-01-29 11:26:48,Web,1498.59,SUCCESS
2809,2025-01-30 07:54:58,Sensor,4136.68,SUCCESS
2810,2025-01-14 14:00:55,Sensor,1873.01,SUCCESS
2811,2025-01-30 02:57:08,ATM,3734.99,SUCCESS
2812,2025-01-27 05:00:28,ATM,3531.47,SUCCESS
2813,2025-01-19 16:17:53,Sensor,3599.76,SUCCESS
2814,2025-01-28 15:55:55,ATM,4362.06,SUCCESS
2815,2025-01-22 05:48:10,ATM,1480.4,SUCCESS
2816,2025-01-26 06:07:26,Mobile,4857.1,SUCCESS
2817,2025-01-27 08:45:08,Mobile,3854.77,SUCCESS
2818,2025-01-29 00:05:54,Mobile,3047.29,SUCCESS
2819,2025-01-09 02:41:38,Web,1653.64,SUCCESS
2820,2025-01-25 16:54:06,Web,3968.96,SUCCESS
2821,2025-01-19 18:51:03,Sensor,2987.89,SUCCESS
2822,2025-01-09 22:29:40,Web,2083.1,SUCCESS
2823,2025-01-23 09:11:44,Web,4857.4,SUCCESS
2824,2025-01-23 08:31:28,Sensor,314.03,SUCCESS
2825,2025-01-30 06:09:59,ATM,2998.84,SUCCESS
2826,2025-01-19 13:09:02,Mobile,1224.64,SUCCESS
2827,2025-01-20 11:42:07,ATM,285.52,SUCCESS
2828,2025-01-19 17:55:37,Sensor,482.2,SUCCESS
2829,2025-01-28 13:49:20,Mobile,3774.63,SUCCESS
2830,2025-01-28 02:03:22,Mobile,2620.41,SUCCESS
2831,2025-01-12 10:36:22,Sensor,4952.25,SUCCESS
2832,2025-01-03 03:21:48,Sensor,3137.83,SUCCESS
2833,2025-01-16 11:07:08,Mobile,4199.82,SUCCESS
2834,2025-01-24 11:17:45,Web,3788.67,SUCCESS
2835,2025-01-18 05:01:25,Sensor,151.1,SUCCESS
2836,2025-01-09 11:20:34,ATM,1051.36,SUCCESS
2837,2025-01-13 12:20:41,ATM,3917.84,SUCCESS
2838,2025-01-04 14:45:56,Web,1529.95,SUCCESS
2839,2025-01-19 15:04:48,Mobile,1670.43,SUCCESS
2840,2025-01-17 00:26:12,Web,4853.54,SUCCESS
2841,2025-01-13 03:00:24,Web,1224.32,SUCCESS
2842,2025-01-16 22:19:26,Mobile,3559.44,SUCCESS
2843,2025-01-29 12:18:58,Mobile,3260.83,SUCCESS
2844,2025-01-14 13:28:37,Mobile,756.09,SUCCESS
2845,2025-01-01 00:20:49,ATM,1995.4,SUCCESS
2846,2025-01-26 18:31:47,Mobile,1679.24,SUCCESS
2847,2025-01-14 00:34:44,ATM,1803.12,SUCCESS
2848,2025-01-08 20:21:52,Web,236.47,SUCCESS
2849,2025-01-10 17:20:23,Web,4133.77,SUCCESS
2850,2025-01-05 20:58:31,Mobile,3894.65,SUCCESS
2851,2025-01-15 18:18:31,ATM,4086.9,SUCCESS
2852,2025-01-08 21:10:40,Mobile,2143.58,SUCCESS
2853,2025-01-10 14:53:27,ATM,2945.73,SUCCESS
2854,2025-01-11 06:41:02,Mobile,4786.38,SUCCESS
2855,2025-01-22 19:25:32,Mobile,3132.47,SUCCESS
2856,2025-01-28 21:56:35,Mobile,2531.57,SUCCESS
2857,2025-01-11 23:37:54,Web,968.42,SUCCESS
2858,2025-01-28 13:15:23,Mobile,4614.18,SUCCESS
